IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
38.47.123.37,8443,true,HKG,亚太,香港,168 ms,5248 kB/s
149.104.12.30,8443,true,HKG,亚太,香港,166 ms,5241 kB/s
43.254.165.47,31429,true,NRT,亚太,日本东京,167 ms,5221 kB/s
149.104.31.200,10003,true,SIN,亚太,新加坡,166 ms,5081 kB/s
38.47.106.36,24511,true,HKG,亚太,香港,170 ms,5037 kB/s
38.147.177.218,443,true,HKG,亚太,香港,160 ms,5029 kB/s
185.106.176.149,2087,true,HKG,亚太,香港,166 ms,4836 kB/s
38.147.189.165,56149,true,HKG,亚太,香港,150 ms,4684 kB/s
38.47.102.230,23121,true,HKG,亚太,香港,160 ms,4668 kB/s
38.147.189.165,56149,true,HKG,亚太,香港,154 ms,4598 kB/s
38.55.124.82,32496,true,HKG,亚太,香港,156 ms,4501 kB/s
38.55.108.79,54507,true,LAX,北美洲,美国洛杉矶,0 ms,4475 kB/s
38.147.189.165,56149,true,HKG,亚太,香港,163 ms,4394 kB/s
149.104.2.222,15293,true,HKG,亚太,香港,166 ms,4384 kB/s
103.30.79.41,21128,true,LAX,北美洲,美国洛杉矶,160 ms,4331 kB/s
38.47.123.37,2087,true,HKG,亚太,香港,162 ms,4261 kB/s
38.207.133.31,16909,true,HKG,亚太,香港,165 ms,4247 kB/s
38.47.106.36,433,true,HKG,亚太,香港,154 ms,4087 kB/s
43.254.165.47,31429,true,NRT,亚太,日本东京,152 ms,4082 kB/s
38.47.103.205,17021,true,HKG,亚太,香港,148 ms,4055 kB/s
38.47.103.205,17021,true,HKG,亚太,香港,168 ms,3972 kB/s
38.47.106.36,24511,true,HKG,亚太,香港,159 ms,3970 kB/s
38.55.106.7,47443,true,HKG,亚太,香港,159 ms,3870 kB/s
38.207.133.67,54881,true,HKG,亚太,香港,158 ms,3655 kB/s
149.104.28.169,443,true,HKG,亚太,香港,150 ms,3653 kB/s
38.207.172.108,16301,true,HKG,亚太,香港,152 ms,3569 kB/s
103.30.79.41,21125,true,LHR,欧洲,英国伦敦,167 ms,3511 kB/s
38.47.107.200,38345,true,HKG,亚太,香港,156 ms,3443 kB/s
38.207.172.221,8443,true,HKG,亚太,香港,160 ms,3411 kB/s
38.47.105.76,443,true,NRT,亚太,日本东京,104 ms,3392 kB/s
38.55.110.29,12119,true,FRA,欧洲,德国法兰克福,156 ms,3387 kB/s
38.55.124.94,1314,true,HKG,亚太,香港,164 ms,3369 kB/s
38.207.132.141,10312,true,HKG,亚太,香港,164 ms,3292 kB/s
38.55.104.163,19193,true,NRT,亚太,日本东京,152 ms,3281 kB/s
38.207.190.247,59466,true,LAX,北美洲,美国洛杉矶,1 ms,3266 kB/s
38.207.184.183,20348,true,HKG,亚太,香港,160 ms,3240 kB/s
149.104.3.126,20428,true,LAX,北美洲,美国洛杉矶,161 ms,3214 kB/s
149.104.25.251,19448,true,HKG,亚太,香港,157 ms,3099 kB/s
38.47.107.200,38345,true,HKG,亚太,香港,165 ms,2985 kB/s
149.104.15.111,41635,true,HKG,亚太,香港,162 ms,2977 kB/s
38.47.100.65,51535,true,HKG,亚太,香港,162 ms,2900 kB/s
103.39.79.238,33901,true,HKG,亚太,香港,169 ms,2894 kB/s
149.104.23.18,10822,true,KUL,亚太,马来西亚吉隆坡,159 ms,2838 kB/s
38.207.164.121,32050,true,BKK,亚太,曼谷,162 ms,2668 kB/s
103.39.79.238,32443,true,HKG,亚太,香港,157 ms,2626 kB/s
38.47.120.17,45643,true,HKG,亚太,香港,143 ms,2521 kB/s
38.55.102.186,17221,true,ARN,欧洲,瑞典斯德哥尔摩,156 ms,2409 kB/s
38.55.96.135,12418,true,HKG,亚太,香港,161 ms,2383 kB/s
38.55.104.163,12310,true,SIN,亚太,新加坡,159 ms,2219 kB/s
38.55.101.188,18916,true,SIN,亚太,新加坡,151 ms,2211 kB/s
103.39.79.154,38899,true,SIN,亚太,新加坡,158 ms,2175 kB/s
43.248.11.237,15645,true,HKG,亚太,香港,154 ms,2068 kB/s
38.55.101.188,18252,true,DEN,北美洲,丹佛,160 ms,2015 kB/s
38.55.102.187,17221,true,ARN,欧洲,瑞典斯德哥尔摩,156 ms,1985 kB/s
103.39.79.154,33901,true,HKG,亚太,香港,165 ms,1828 kB/s
38.55.102.187,17221,true,ARN,欧洲,瑞典斯德哥尔摩,166 ms,1575 kB/s
103.39.79.238,38899,true,SIN,亚太,新加坡,162 ms,1558 kB/s
149.104.8.95,23333,true,HKG,亚太,香港,153 ms,1541 kB/s
103.240.196.126,21112,true,NRT,亚太,日本东京,155 ms,1288 kB/s
149.104.15.192,21332,true,HKG,亚太,香港,164 ms,1269 kB/s
38.55.102.190,15244,true,LHR,欧洲,英国伦敦,154 ms,1127 kB/s
38.55.102.188,17221,true,ARN,欧洲,瑞典斯德哥尔摩,172 ms,1116 kB/s
38.55.101.189,18916,true,SIN,亚太,新加坡,153 ms,1054 kB/s
45.133.238.190,18720,true,HKG,亚太,香港,159 ms,1018 kB/s
38.55.102.190,17221,true,ARN,欧洲,瑞典斯德哥尔摩,155 ms,977 kB/s
38.55.101.187,18252,true,DEN,北美洲,丹佛,154 ms,965 kB/s
38.55.102.188,17221,true,ARN,欧洲,瑞典斯德哥尔摩,153 ms,924 kB/s
149.104.5.90,36234,true,SEA,北美洲,Seattle,158 ms,896 kB/s
38.55.122.198,25636,true,SIN,亚太,新加坡,159 ms,868 kB/s
103.39.79.154,51839,true,HKG,亚太,香港,161 ms,770 kB/s
103.240.196.126,21124,true,FRA,欧洲,德国法兰克福,167 ms,769 kB/s
43.254.164.82,2083,true,HKG,亚太,香港,157 ms,728 kB/s
38.47.120.17,8753,true,HKG,亚太,香港,148 ms,699 kB/s
149.104.5.90,35850,true,LAX,北美洲,美国洛杉矶,160 ms,660 kB/s
103.240.196.126,21122,true,SYD,大洋洲,澳大利亚悉尼,161 ms,649 kB/s
38.147.170.169,46543,true,HKG,亚太,香港,162 ms,533 kB/s
43.248.11.187,30665,true,HKG,亚太,香港,155 ms,528 kB/s
38.147.189.165,57089,true,LAX,北美洲,美国洛杉矶,151 ms,501 kB/s
38.147.172.164,27569,true,HKG,亚太,香港,179 ms,501 kB/s
38.147.189.165,57089,true,LAX,北美洲,美国洛杉矶,159 ms,499 kB/s
38.55.101.187,18252,true,DEN,北美洲,丹佛,154 ms,488 kB/s
149.104.5.90,35850,true,LAX,北美洲,美国洛杉矶,155 ms,471 kB/s
149.104.4.100,54298,true,HKG,亚太,香港,149 ms,454 kB/s
103.240.196.126,21128,true,LAX,北美洲,美国洛杉矶,156 ms,293 kB/s
103.240.196.126,21128,true,LAX,北美洲,美国洛杉矶,164 ms,293 kB/s
149.104.25.239,38650,true,HKG,亚太,香港,154 ms,271 kB/s
43.248.9.61,2083,true,HKG,亚太,香港,157 ms,264 kB/s
116.206.178.115,4445,true,HKG,亚太,香港,153 ms,230 kB/s
103.39.78.14,8443,true,HKG,亚太,香港,152 ms,152 kB/s
43.254.164.50,8443,true,HKG,亚太,香港,156 ms,139 kB/s
103.39.78.118,8443,true,HKG,亚太,香港,152 ms,126 kB/s
103.39.78.112,8443,true,HKG,亚太,香港,155 ms,96 kB/s
103.24.219.123,24561,true,HKG,亚太,香港,156 ms,36 kB/s
38.207.175.224,14847,true,HKG,亚太,香港,159 ms,0 kB/s
38.207.189.95,443,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.147.172.164,27569,true,HKG,亚太,香港,154 ms,0 kB/s
38.47.102.230,47436,true,HKG,亚太,香港,150 ms,0 kB/s
38.147.162.72,55444,true,HKG,亚太,香港,166 ms,0 kB/s
38.47.119.204,50966,true,LAX,北美洲,美国洛杉矶,3 ms,0 kB/s
38.147.173.119,4887,true,HKG,亚太,香港,158 ms,0 kB/s
38.207.188.1,25960,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.47.108.54,443,true,HKG,亚太,香港,167 ms,0 kB/s
38.147.161.5,44068,true,LAX,北美洲,美国洛杉矶,4 ms,0 kB/s
38.147.163.122,27697,true,HKG,亚太,香港,165 ms,0 kB/s
38.207.191.148,443,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.147.190.220,36124,true,HKG,亚太,香港,155 ms,0 kB/s
38.207.170.107,8443,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
45.133.239.173,443,true,HKG,亚太,香港,153 ms,0 kB/s
